transaction_id,date,ville,type,modele,prix,duree_location_mois
TX07837,2023-03-30,Marseille,location,Audi A4,202.31,13
TX07838,2023-09-15,Marseille,vente,Renault Clio,53029.69,
TX07839,2023-12-02,Marseille,vente,Renault Clio,75720.0,
TX07840,2023-04-22,Lyon,location,BMW X3,1287.88,31
TX07841,2023-05-07,Lyon,location,Mercedes C Class,1201.32,37
TX07842,2023-09-26,Marseille,vente,Renault Clio,31460.5,
TX07843,2023-11-25,Marseille,location,BMW X3,210.11,3
TX07844,2024-01-02,Marseille,location,Audi A4,928.26,27
TX07845,2023-08-22,Paris,vente,Peugeot 208,77487.94,
TX07846,2023-06-24,Paris,location,Audi A4,336.0,10
TX07847,2023-08-06,Marseille,location,Peugeot 208,380.64,17
TX07848,2023-10-06,Marseille,location,Audi A4,816.43,44
TX07849,2024-02-15,Marseille,location,Tesla Model 3,1212.26,48
TX07850,2023-05-15,Lyon,vente,Mercedes C Class,84728.4,
TX07851,2023-07-07,Lyon,location,Audi A4,711.88,24
TX07852,2023-06-06,Paris,location,BMW X3,1375.66,9
TX07853,2023-12-30,Lyon,vente,Mercedes C Class,39170.95,
TX07854,2024-02-08,Lyon,vente,Tesla Model 3,76734.33,
TX07855,2024-04-29,Lyon,vente,Peugeot 208,76046.85,
TX07856,2024-03-26,Lyon,vente,Mercedes C Class,65726.91,
TX07857,2023-03-14,Marseille,location,Mercedes C Class,1436.83,6
TX07858,2023-03-23,Marseille,vente,Peugeot 208,28685.27,
TX07859,2023-01-21,Paris,vente,Audi A4,34078.69,
TX07860,2024-03-02,Paris,location,Audi A4,1255.56,36
TX07861,2024-04-15,Marseille,vente,BMW X3,75196.65,
TX07862,2024-02-24,Marseille,location,Renault Clio,556.12,43
TX07863,2023-11-11,Paris,location,Tesla Model 3,1252.08,12
TX07864,2023-05-13,Lyon,location,Tesla Model 3,1373.77,19
TX07865,2023-07-10,Lyon,vente,BMW X3,67254.35,
TX07866,2023-11-30,Marseille,vente,Peugeot 208,52477.57,
TX07867,2023-02-21,Marseille,location,Renault Clio,456.58,44
TX07868,2023-06-30,Lyon,location,Renault Clio,565.67,42
TX07869,2023-02-28,Marseille,vente,Tesla Model 3,31234.65,
TX07870,2023-10-04,Paris,location,Tesla Model 3,680.0,30
TX07871,2023-05-26,Lyon,vente,Audi A4,40718.9,
TX07872,2024-04-12,Paris,vente,BMW X3,76446.69,
TX07873,2023-02-27,Marseille,location,Tesla Model 3,550.23,32
TX07874,2024-02-05,Marseille,vente,BMW X3,19135.2,
TX07875,2024-01-21,Paris,location,Renault Clio,1236.85,28
TX07876,2023-01-21,Marseille,vente,Peugeot 208,67999.01,
TX07877,2023-03-14,Paris,vente,Peugeot 208,37026.49,
TX07878,2024-04-17,Paris,location,Tesla Model 3,249.51,48
TX07879,2024-04-27,Marseille,location,Mercedes C Class,573.06,39
TX07880,2023-10-14,Paris,vente,Audi A4,74930.79,
TX07881,2023-05-21,Marseille,vente,Mercedes C Class,28433.83,
TX07882,2023-05-10,Paris,vente,Peugeot 208,30314.54,
TX07883,2023-04-30,Marseille,location,BMW X3,276.17,31
TX07884,2023-12-27,Marseille,location,Peugeot 208,681.08,39
TX07885,2023-09-19,Lyon,vente,BMW X3,27957.85,
TX07886,2023-03-10,Lyon,vente,Tesla Model 3,51219.98,
TX07887,2023-06-16,Lyon,vente,BMW X3,24323.92,
TX07888,2023-06-08,Paris,location,Renault Clio,1328.18,25
TX07889,2023-05-21,Marseille,vente,Tesla Model 3,34116.01,
TX07890,2023-10-13,Lyon,vente,Mercedes C Class,39189.3,
TX07891,2023-10-02,Paris,vente,BMW X3,33313.84,
TX07892,2023-03-23,Paris,vente,Mercedes C Class,70269.58,
TX07893,2023-11-27,Paris,location,Tesla Model 3,996.95,38
TX07894,2023-03-13,Lyon,location,Tesla Model 3,853.94,29
TX07895,2024-02-06,Lyon,location,Tesla Model 3,834.34,32
TX07896,2023-05-24,Marseille,location,Mercedes C Class,696.84,19
TX07897,2023-08-11,Paris,location,Mercedes C Class,1299.16,2
TX07898,2023-04-21,Paris,location,Tesla Model 3,335.0,12
TX07899,2023-10-28,Paris,location,Mercedes C Class,830.27,33
TX07900,2023-03-29,Lyon,vente,Audi A4,51306.55,
TX07901,2023-07-23,Marseille,vente,BMW X3,34006.55,
TX07902,2023-01-06,Lyon,location,Audi A4,1081.98,14
TX07903,2023-03-29,Marseille,vente,BMW X3,88268.82,
TX07904,2023-05-11,Marseille,vente,Mercedes C Class,70427.38,
TX07905,2024-02-06,Marseille,vente,Renault Clio,51502.26,
TX07906,2024-04-03,Paris,location,Renault Clio,311.13,12
TX07907,2023-09-30,Paris,location,Mercedes C Class,1177.95,30
TX07908,2023-05-31,Marseille,location,BMW X3,1257.69,31
TX07909,2023-10-30,Lyon,vente,Tesla Model 3,65376.98,
TX07910,2023-03-08,Lyon,vente,Tesla Model 3,52767.37,
TX07911,2023-06-18,Paris,location,Peugeot 208,696.95,7
TX07912,2023-04-16,Paris,location,Renault Clio,202.21,21
TX07913,2023-10-02,Paris,vente,Renault Clio,58868.31,
TX07914,2023-11-24,Lyon,location,Audi A4,1068.53,1
TX07915,2023-07-21,Paris,vente,Peugeot 208,20653.3,
TX07916,2023-07-13,Lyon,vente,BMW X3,77777.73,
TX07917,2023-04-29,Paris,vente,Mercedes C Class,66669.41,
TX07918,2024-03-22,Lyon,vente,Mercedes C Class,60466.79,
TX07919,2024-02-28,Paris,location,Peugeot 208,1054.48,10
TX07920,2023-09-28,Lyon,vente,BMW X3,27550.14,
TX07921,2023-07-07,Lyon,location,BMW X3,457.71,31
TX07922,2023-03-16,Lyon,vente,Renault Clio,21383.82,
TX07923,2023-06-24,Paris,location,Mercedes C Class,699.93,10
TX07924,2023-01-05,Lyon,location,Mercedes C Class,981.82,4
TX07925,2023-02-21,Lyon,vente,BMW X3,83408.84,
TX07926,2023-01-10,Marseille,vente,Peugeot 208,78220.57,
TX07927,2024-02-24,Marseille,vente,Mercedes C Class,45765.24,
TX07928,2024-01-19,Paris,vente,BMW X3,46831.67,
TX07929,2024-02-29,Lyon,vente,Tesla Model 3,15546.14,
TX07930,2024-01-21,Marseille,location,Audi A4,1235.7,45
TX07931,2024-04-09,Paris,vente,BMW X3,49745.28,
TX07932,2023-06-21,Paris,location,BMW X3,1122.91,13
TX07933,2023-01-03,Marseille,vente,Audi A4,80537.41,
TX07934,2023-10-06,Marseille,location,Peugeot 208,1126.5,45
TX07935,2023-12-01,Paris,location,Renault Clio,513.27,7
TX07936,2023-07-20,Paris,location,BMW X3,843.88,4
TX07937,2024-02-11,Marseille,location,Renault Clio,1174.71,20
TX07938,2023-08-11,Marseille,location,Tesla Model 3,770.98,28
TX07939,2023-10-26,Marseille,location,Audi A4,222.89,22
TX07940,2023-07-24,Lyon,vente,Tesla Model 3,41447.0,
TX07941,2023-04-20,Marseille,vente,Audi A4,85388.68,
TX07942,2023-03-29,Lyon,location,Mercedes C Class,907.69,5
TX07943,2024-02-02,Marseille,location,Peugeot 208,1484.45,14
TX07944,2023-02-04,Paris,vente,Audi A4,78783.17,
TX07945,2024-04-19,Paris,vente,Tesla Model 3,63373.54,
TX07946,2023-04-18,Paris,vente,Peugeot 208,36459.42,
TX07947,2023-11-28,Paris,vente,Tesla Model 3,28026.99,
TX07948,2024-02-06,Lyon,location,Tesla Model 3,579.28,25
TX07949,2023-01-02,Marseille,location,Renault Clio,493.96,35
TX07950,2023-12-13,Lyon,location,Tesla Model 3,604.34,10
TX07951,2023-04-03,Paris,location,Mercedes C Class,997.98,33
TX07952,2023-04-17,Marseille,location,Renault Clio,1047.15,40
TX07953,2023-07-14,Lyon,vente,Audi A4,67127.73,
TX07954,2024-02-05,Lyon,vente,BMW X3,69063.23,
TX07955,2024-01-04,Marseille,location,Audi A4,1066.84,9
TX07956,2023-06-21,Paris,location,Tesla Model 3,305.5,15
TX07957,2023-10-20,Paris,location,Mercedes C Class,1380.61,23
TX07958,2023-11-05,Paris,location,BMW X3,1209.32,20
TX07959,2024-04-18,Paris,location,Mercedes C Class,1253.96,25
TX07960,2024-04-30,Marseille,location,Tesla Model 3,1470.01,2
TX07961,2023-06-21,Lyon,vente,BMW X3,87345.85,
TX07962,2024-03-25,Lyon,vente,Mercedes C Class,50601.88,
TX07963,2024-03-28,Lyon,location,Renault Clio,1041.5,30
TX07964,2023-07-31,Lyon,vente,Renault Clio,29711.07,
TX07965,2024-04-28,Lyon,vente,Audi A4,80024.84,
TX07966,2024-03-08,Paris,location,Mercedes C Class,854.37,26
TX07967,2023-05-04,Lyon,vente,BMW X3,46828.55,
TX07968,2023-07-21,Lyon,location,Tesla Model 3,216.12,28
TX07969,2024-02-05,Lyon,vente,Tesla Model 3,61015.99,
TX07970,2024-01-19,Paris,location,Audi A4,1105.28,28
TX07971,2023-01-19,Lyon,location,Audi A4,294.82,17
TX07972,2023-12-06,Paris,vente,Peugeot 208,60814.69,
TX07973,2023-09-06,Lyon,vente,Mercedes C Class,64815.9,
TX07974,2023-06-13,Marseille,location,Peugeot 208,1264.49,17
TX07975,2023-08-18,Lyon,location,Mercedes C Class,1189.31,39
TX07976,2023-11-28,Paris,location,Peugeot 208,280.83,43
TX07977,2023-12-27,Marseille,location,Tesla Model 3,1241.08,39
TX07978,2023-08-09,Lyon,location,Mercedes C Class,1322.7,7
TX07979,2023-12-29,Paris,vente,Audi A4,89410.64,
TX07980,2023-05-28,Paris,vente,Renault Clio,37155.52,
TX07981,2023-11-21,Lyon,location,Tesla Model 3,1400.91,42
TX07982,2024-02-01,Paris,vente,Mercedes C Class,77507.12,
TX07983,2023-04-05,Lyon,location,Tesla Model 3,313.42,25
TX07984,2024-03-18,Marseille,location,Peugeot 208,790.51,22
TX07985,2024-01-21,Marseille,location,Audi A4,1026.22,4
TX07986,2024-04-27,Paris,vente,Peugeot 208,22984.15,
TX07987,2023-02-11,Marseille,vente,Mercedes C Class,68085.5,
TX07988,2023-05-15,Marseille,location,Mercedes C Class,284.2,29
TX07989,2023-06-10,Paris,location,Renault Clio,1311.53,35
TX07990,2023-10-31,Marseille,vente,Renault Clio,40700.65,
TX07991,2023-03-31,Marseille,location,Mercedes C Class,670.8,40
TX07992,2023-09-30,Paris,location,Renault Clio,1194.49,46
TX07993,2023-01-24,Marseille,location,Tesla Model 3,1499.31,40
TX07994,2024-03-25,Marseille,vente,Peugeot 208,61079.57,
TX07995,2024-04-30,Paris,vente,Tesla Model 3,57026.33,
TX07996,2023-04-06,Lyon,vente,Tesla Model 3,18357.84,
TX07997,2024-04-22,Paris,vente,BMW X3,20057.67,
TX07998,2023-05-09,Marseille,location,Renault Clio,917.01,46
TX07999,2024-02-07,Paris,vente,Audi A4,54997.04,
TX08000,2023-05-29,Paris,vente,BMW X3,68802.7,
TX08001,2023-12-06,Lyon,vente,Tesla Model 3,37297.48,
TX08002,2023-01-20,Paris,vente,Peugeot 208,88842.8,
TX08003,2023-11-13,Lyon,vente,BMW X3,31834.35,
TX08004,2023-06-05,Paris,vente,Peugeot 208,17859.29,
TX08005,2023-11-24,Marseille,vente,BMW X3,55157.22,
TX08006,2023-03-25,Marseille,vente,BMW X3,74582.59,
TX08007,2023-10-19,Marseille,location,BMW X3,261.08,44
TX08008,2023-08-31,Marseille,vente,BMW X3,88905.87,
TX08009,2023-03-01,Paris,location,Peugeot 208,441.42,28
TX08010,2023-06-06,Lyon,vente,BMW X3,34156.46,
TX08011,2023-04-24,Marseille,vente,BMW X3,31147.64,
TX08012,2023-02-21,Marseille,location,Audi A4,485.59,32
TX08013,2024-04-08,Paris,location,Tesla Model 3,1012.23,14
TX08014,2023-06-25,Paris,vente,Peugeot 208,54757.7,
TX08015,2023-05-29,Lyon,location,BMW X3,1233.79,24
TX08016,2023-07-17,Paris,vente,Mercedes C Class,26968.62,
TX08017,2023-10-02,Marseille,vente,Renault Clio,45174.21,
TX08018,2024-03-18,Marseille,location,Tesla Model 3,999.38,38
TX08019,2023-11-06,Paris,location,Audi A4,1178.49,3
TX08020,2023-04-02,Lyon,location,Renault Clio,213.05,6
TX08021,2023-04-17,Paris,vente,Tesla Model 3,29478.31,
TX08022,2023-10-11,Paris,location,Mercedes C Class,1030.94,19
TX08023,2023-02-01,Marseille,location,Tesla Model 3,870.76,19
TX08024,2023-05-08,Paris,vente,Tesla Model 3,42382.99,
TX08025,2023-03-24,Lyon,vente,Peugeot 208,74550.21,
TX08026,2023-10-21,Marseille,vente,Renault Clio,89493.41,
TX08027,2023-05-12,Paris,location,BMW X3,394.75,13
TX08028,2023-07-14,Marseille,location,Audi A4,947.43,1
TX08029,2023-09-15,Marseille,vente,Peugeot 208,28488.63,
TX08030,2023-02-16,Marseille,location,Tesla Model 3,257.8,31
TX08031,2024-02-17,Marseille,vente,Mercedes C Class,18290.71,
TX08032,2023-04-11,Lyon,location,Mercedes C Class,416.69,2
TX08033,2023-03-21,Paris,location,Peugeot 208,332.24,32
TX08034,2023-01-05,Paris,location,Mercedes C Class,1358.76,33
TX08035,2023-12-02,Lyon,location,Mercedes C Class,1283.19,17
TX08036,2024-02-22,Paris,location,Peugeot 208,832.65,34
TX08037,2023-06-08,Marseille,location,Tesla Model 3,1380.08,44
TX08038,2023-06-14,Paris,vente,Mercedes C Class,54174.57,
TX08039,2023-06-10,Lyon,vente,Audi A4,44046.16,
TX08040,2023-06-16,Paris,location,BMW X3,688.48,34
TX08041,2024-02-14,Marseille,location,Renault Clio,1469.54,2
TX08042,2023-06-23,Paris,vente,Mercedes C Class,70051.78,
TX08043,2023-01-09,Paris,vente,BMW X3,67005.33,
TX08044,2024-02-17,Paris,vente,Tesla Model 3,15828.54,
TX08045,2023-12-02,Lyon,vente,BMW X3,28671.91,
TX08046,2023-04-12,Lyon,vente,Mercedes C Class,52933.69,
TX08047,2023-09-06,Marseille,vente,Audi A4,71930.09,
TX08048,2023-09-09,Marseille,location,Mercedes C Class,1316.82,24
TX08049,2023-05-17,Marseille,location,Tesla Model 3,293.61,1
TX08050,2023-09-08,Paris,location,BMW X3,262.13,7
TX08051,2023-05-18,Marseille,vente,Peugeot 208,35366.03,
TX08052,2023-08-31,Lyon,vente,BMW X3,48360.52,
TX08053,2023-10-17,Marseille,location,Renault Clio,525.26,44
TX08054,2023-04-15,Paris,location,Peugeot 208,1280.99,4
TX08055,2023-05-14,Marseille,location,Audi A4,1009.54,44
TX08056,2024-02-24,Paris,location,Tesla Model 3,1176.31,10
TX08057,2023-04-12,Lyon,location,BMW X3,436.57,22
TX08058,2023-07-10,Paris,location,Mercedes C Class,241.74,20
TX08059,2024-03-03,Marseille,vente,Audi A4,58522.8,
TX08060,2023-12-30,Marseille,vente,Mercedes C Class,65288.43,
TX08061,2024-02-11,Marseille,vente,Tesla Model 3,21125.33,
TX08062,2023-06-26,Marseille,location,Mercedes C Class,264.27,30
TX08063,2023-08-06,Marseille,vente,Peugeot 208,59632.52,
TX08064,2024-04-22,Lyon,location,Peugeot 208,1424.26,45
TX08065,2024-04-13,Marseille,vente,Audi A4,74731.44,
TX08066,2024-04-27,Marseille,vente,Tesla Model 3,20379.35,
TX08067,2024-03-22,Paris,location,Peugeot 208,566.78,14
TX08068,2024-03-03,Paris,location,Peugeot 208,1083.02,46
TX08069,2024-01-13,Lyon,vente,Tesla Model 3,52114.37,
TX08070,2023-10-10,Paris,location,BMW X3,1194.46,1
TX08071,2023-11-25,Paris,location,Peugeot 208,384.54,10
TX08072,2023-06-23,Lyon,location,BMW X3,1271.8,15
TX08073,2023-11-14,Marseille,location,Peugeot 208,1002.56,48
TX08074,2023-04-12,Lyon,vente,Renault Clio,69123.3,
TX08075,2023-11-14,Marseille,vente,Renault Clio,38728.11,
TX08076,2024-04-11,Paris,vente,Tesla Model 3,56437.91,
TX08077,2023-02-11,Lyon,location,Audi A4,919.42,32
TX08078,2023-07-07,Paris,location,Peugeot 208,1322.52,23
TX08079,2023-12-23,Paris,vente,BMW X3,36938.58,
TX08080,2024-02-06,Marseille,vente,Renault Clio,37981.48,
TX08081,2024-03-24,Paris,location,Audi A4,1083.84,30
TX08082,2023-03-12,Paris,location,Peugeot 208,380.58,1
TX08083,2023-09-11,Paris,vente,Mercedes C Class,31445.74,
TX08084,2023-05-31,Lyon,location,Tesla Model 3,572.0,37
TX08085,2023-12-19,Marseille,vente,BMW X3,35856.83,
TX08086,2023-10-02,Marseille,location,Mercedes C Class,935.69,20
TX08087,2024-03-22,Paris,location,Renault Clio,1224.6,1
TX08088,2023-11-18,Marseille,vente,Tesla Model 3,41686.65,
TX08089,2023-11-19,Paris,location,Renault Clio,332.49,21
TX08090,2023-09-03,Lyon,vente,Tesla Model 3,83650.89,
TX08091,2023-03-27,Lyon,vente,Peugeot 208,56412.51,
TX08092,2023-01-31,Lyon,vente,Peugeot 208,43725.75,
TX08093,2023-03-25,Paris,location,Tesla Model 3,858.18,21
TX08094,2023-11-21,Marseille,location,Audi A4,1213.29,34
TX08095,2023-01-01,Marseille,location,Peugeot 208,929.27,5
TX08096,2023-05-22,Paris,vente,Peugeot 208,34151.11,
TX08097,2023-07-08,Paris,location,Mercedes C Class,990.27,29
TX08098,2023-06-26,Lyon,vente,Tesla Model 3,50313.25,
TX08099,2023-06-03,Marseille,vente,Mercedes C Class,24465.37,
TX08100,2023-05-02,Lyon,vente,Renault Clio,37742.4,
TX08101,2023-09-04,Paris,vente,Audi A4,68467.62,
TX08102,2023-11-22,Paris,vente,Peugeot 208,16166.56,
TX08103,2023-09-20,Marseille,location,BMW X3,248.24,9
TX08104,2023-03-15,Lyon,vente,Tesla Model 3,57438.31,
TX08105,2024-02-02,Paris,vente,Tesla Model 3,41949.55,
TX08106,2023-08-12,Marseille,location,BMW X3,1352.89,29
TX08107,2023-07-02,Marseille,location,Mercedes C Class,862.06,5
TX08108,2024-03-15,Marseille,location,Peugeot 208,1077.65,44
TX08109,2024-01-23,Paris,location,Peugeot 208,1199.48,20
TX08110,2023-08-10,Lyon,location,BMW X3,437.02,23
TX08111,2023-07-05,Marseille,vente,Renault Clio,31714.75,
TX08112,2023-06-27,Paris,location,BMW X3,1016.84,30
TX08113,2024-04-13,Lyon,location,BMW X3,448.08,39
TX08114,2023-02-25,Marseille,location,Renault Clio,1023.86,48
TX08115,2024-01-26,Paris,vente,Renault Clio,50570.84,
TX08116,2023-09-14,Paris,location,Renault Clio,1057.48,30
TX08117,2024-02-02,Lyon,vente,Peugeot 208,63196.97,
TX08118,2024-01-21,Lyon,vente,BMW X3,46983.28,
TX08119,2023-05-20,Marseille,location,BMW X3,590.84,8
TX08120,2023-05-09,Marseille,vente,Peugeot 208,75139.11,
TX08121,2024-02-02,Lyon,vente,Tesla Model 3,76794.04,
TX08122,2023-10-09,Lyon,location,Mercedes C Class,1302.95,14
TX08123,2023-02-11,Paris,vente,Mercedes C Class,80683.14,
TX08124,2023-11-02,Paris,vente,Mercedes C Class,21936.1,
TX08125,2023-07-31,Marseille,vente,Audi A4,58328.81,
TX08126,2023-08-22,Paris,location,Peugeot 208,333.21,31
TX08127,2023-02-15,Lyon,location,Peugeot 208,439.14,35
TX08128,2023-01-04,Lyon,vente,Peugeot 208,16454.67,
TX08129,2024-02-14,Marseille,vente,Peugeot 208,53649.68,
TX08130,2023-01-09,Marseille,location,Peugeot 208,371.27,28
TX08131,2024-02-22,Marseille,location,Renault Clio,558.32,42
TX08132,2023-01-02,Lyon,vente,Tesla Model 3,20358.37,
TX08133,2023-02-26,Paris,vente,Tesla Model 3,17860.53,
TX08134,2023-10-01,Paris,vente,Tesla Model 3,67517.1,
TX08135,2023-01-05,Paris,vente,Audi A4,89028.74,
TX08136,2023-08-17,Lyon,vente,Mercedes C Class,43909.1,
TX08137,2023-06-18,Marseille,location,Renault Clio,391.17,16
TX08138,2024-02-12,Paris,vente,Audi A4,49901.66,
TX08139,2023-10-11,Paris,vente,Mercedes C Class,63488.34,
TX08140,2024-02-12,Paris,vente,Tesla Model 3,20516.15,
TX08141,2023-06-02,Lyon,vente,Renault Clio,27094.08,
TX08142,2024-01-28,Paris,vente,Peugeot 208,48420.19,
TX08143,2023-01-04,Marseille,vente,BMW X3,43305.57,
TX08144,2023-02-18,Lyon,location,Renault Clio,493.51,1
TX08145,2023-10-28,Paris,location,Peugeot 208,587.69,28
TX08146,2023-06-07,Marseille,vente,Peugeot 208,70591.76,
TX08147,2023-11-15,Marseille,location,Audi A4,1335.91,21
TX08148,2023-11-03,Paris,vente,Mercedes C Class,26728.72,
TX08149,2023-09-08,Lyon,vente,BMW X3,29741.26,
TX08150,2023-10-20,Lyon,location,BMW X3,1475.12,9
TX08151,2023-06-14,Paris,vente,Renault Clio,24475.24,
TX08152,2023-10-13,Marseille,location,Audi A4,649.32,4
TX08153,2023-08-04,Lyon,location,Mercedes C Class,406.41,7
TX08154,2023-05-04,Lyon,vente,Audi A4,66616.5,
TX08155,2023-11-26,Lyon,vente,Peugeot 208,36008.2,
TX08156,2024-04-08,Marseille,vente,Tesla Model 3,33456.31,
TX08157,2024-04-12,Paris,vente,Mercedes C Class,16306.82,
TX08158,2023-11-10,Lyon,vente,Audi A4,46947.28,
TX08159,2023-12-15,Marseille,vente,Renault Clio,79371.59,
TX08160,2024-04-11,Marseille,vente,BMW X3,71532.3,
TX08161,2023-04-02,Lyon,location,Peugeot 208,1287.79,11
TX08162,2023-11-25,Lyon,location,BMW X3,1416.8,35
TX08163,2024-02-15,Lyon,vente,Peugeot 208,28838.74,
TX08164,2023-09-12,Marseille,vente,Audi A4,46100.37,
TX08165,2023-09-21,Marseille,vente,Tesla Model 3,74602.73,
TX08166,2023-09-14,Marseille,location,Peugeot 208,397.98,48
TX08167,2024-03-27,Marseille,location,BMW X3,1152.37,19
TX08168,2023-10-08,Paris,vente,Renault Clio,62769.4,
TX08169,2023-08-31,Paris,vente,Audi A4,36485.56,
TX08170,2024-02-19,Lyon,location,Renault Clio,1489.52,39
TX08171,2024-03-19,Marseille,vente,Mercedes C Class,69465.24,
TX08172,2023-06-18,Lyon,location,Mercedes C Class,276.57,13
TX08173,2023-04-08,Paris,vente,Tesla Model 3,36076.52,
TX08174,2024-04-07,Lyon,location,Audi A4,570.08,28
TX08175,2023-05-19,Marseille,vente,BMW X3,38785.72,
TX08176,2023-04-27,Marseille,location,Tesla Model 3,553.49,30
TX08177,2024-01-27,Paris,vente,Renault Clio,68917.47,
TX08178,2023-02-18,Lyon,location,Audi A4,954.08,20
TX08179,2024-01-30,Lyon,vente,Renault Clio,20166.78,
TX08180,2024-03-13,Marseille,location,Peugeot 208,656.23,45
TX08181,2024-01-06,Paris,vente,Renault Clio,49950.63,
TX08182,2024-01-13,Lyon,location,Audi A4,202.54,26
TX08183,2023-06-23,Lyon,vente,BMW X3,38313.22,
TX08184,2023-05-11,Paris,location,Audi A4,1160.75,28
TX08185,2024-01-12,Lyon,location,Audi A4,1102.17,4
TX08186,2024-01-10,Paris,vente,Peugeot 208,17656.56,
TX08187,2023-07-31,Marseille,vente,Audi A4,24435.25,
TX08188,2023-04-29,Marseille,vente,Renault Clio,21129.85,
TX08189,2023-04-28,Paris,vente,Mercedes C Class,77773.07,
TX08190,2023-01-31,Lyon,location,BMW X3,1168.14,5
TX08191,2023-12-25,Lyon,vente,Peugeot 208,22616.77,
TX08192,2023-05-20,Marseille,location,Peugeot 208,305.97,32
TX08193,2023-02-05,Marseille,location,Mercedes C Class,1066.42,42
TX08194,2024-01-14,Paris,location,Renault Clio,994.15,5
TX08195,2023-07-13,Lyon,location,Renault Clio,234.7,38
TX08196,2023-07-20,Paris,vente,BMW X3,61677.29,
TX08197,2023-03-01,Lyon,location,Audi A4,1465.99,24
TX08198,2023-03-03,Marseille,location,Audi A4,532.07,41
TX08199,2024-02-11,Lyon,vente,BMW X3,50086.38,
TX08200,2023-01-24,Paris,location,Peugeot 208,922.27,12
TX08201,2023-02-26,Marseille,vente,Tesla Model 3,81615.8,
TX08202,2023-04-30,Paris,location,BMW X3,932.48,38
TX08203,2024-02-25,Paris,location,Peugeot 208,1491.93,14
TX08204,2023-12-29,Lyon,location,Mercedes C Class,455.1,22
TX08205,2024-01-23,Marseille,location,Audi A4,308.13,32
TX08206,2023-02-11,Paris,vente,Audi A4,35156.19,
TX08207,2023-10-27,Paris,vente,Tesla Model 3,27808.35,
TX08208,2023-02-28,Paris,location,Mercedes C Class,671.89,2
TX08209,2023-06-07,Lyon,location,Mercedes C Class,771.41,23
TX08210,2023-01-25,Lyon,location,Peugeot 208,735.85,47
TX08211,2024-04-01,Lyon,vente,Mercedes C Class,36919.15,
TX08212,2023-12-01,Lyon,vente,BMW X3,77961.84,
TX08213,2024-01-11,Lyon,location,Tesla Model 3,340.81,43
TX08214,2023-02-05,Paris,location,Mercedes C Class,218.29,1
TX08215,2023-05-17,Paris,location,Renault Clio,466.73,8
TX08216,2023-07-02,Paris,location,BMW X3,352.48,31
TX08217,2023-04-05,Lyon,vente,Renault Clio,43252.93,
TX08218,2023-04-01,Paris,vente,Tesla Model 3,78327.75,
TX08219,2024-02-27,Lyon,vente,Renault Clio,45507.16,
TX08220,2023-02-01,Lyon,vente,Peugeot 208,86897.54,
TX08221,2023-02-07,Paris,location,Peugeot 208,1166.37,20
TX08222,2024-04-19,Marseille,vente,Peugeot 208,58680.03,
TX08223,2023-08-17,Marseille,vente,Renault Clio,47586.55,
TX08224,2023-12-25,Lyon,vente,Mercedes C Class,50883.95,
TX08225,2023-07-21,Lyon,location,Tesla Model 3,302.63,27
